"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Iona",51.8694049499737,153,17.200640544687,221,27.7826468010517,274,29.2785676671933,326
2026,"Iowa",56.5559932470456,16,15.2370975709924,79,30.0930713547053,195,34.4963421496905,199
2026,"Iowa St.",56.4697265625,19,15.0556768853299,67,35.3198948290973,45,33.984375,213
2026,"Jackson St.",45.6869834710744,354,19.4313473353336,334,29.7147385103011,215,37.396694214876,122
2026,"Jacksonville",50.0296735905045,233,17.1975370488976,220,31.6851664984864,137,32.7596439169139,243
2026,"Jacksonville St.",49.7139224411952,251,17.0041275309565,205,29.8298298298298,207,43.1023521932613,21
2026,"James Madison",53.137039075399,100,17.3022986844008,224,30.6289881494986,179,35.9383599339571,157
2026,"Kansas",51.5657084188912,172,15.5128438193767,104,29.4792586054722,223,32.5975359342916,247
2026,"Kansas City",45.7471943295924,352,18.1691472945393,282,26.3644773358002,313,29.1789722386297,329
2026,"Kansas St.",53.3070088845015,88,17.4420142986416,233,29.2105263157895,229,26.8509378084896,353
2026,"Kennesaw St.",50.7192328183271,204,16.7369604166435,179,35.4700854700855,39,45.125199786894,7
2026,"Kent St.",51.8587360594796,154,18.0884225315011,275,35.8391608391608,29,44.3441317047265,9
2026,"Kentucky",53.1113271754983,102,15.0439308063463,66,33.7770382695508,74,37.4817695673311,117
2026,"LIU",53.2972694487378,90,19.0091174952692,320,34.2806394316163,64,34.7243688820196,191
2026,"LSU",52.7821522309711,113,15.5959237926451,108,32.9953917050691,93,40.8923884514436,54
2026,"La Salle",45.3872437357631,357,18.2142727040909,284,33.6879432624113,75,37.4715261958998,118
2026,"Lafayette",49.2667794698252,281,15.3186789440196,87,25.8416742493176,325,32.4309080654258,252
2026,"Lamar",47.7629285299245,319,18.054450343739,272,35.6873822975518,34,27.9488669378268,343
2026,"Le Moyne",52.6519666269368,118,19.1133280499744,327,25.1734390485629,337,39.4517282479142,70
2026,"Lehigh",53.2846715328467,91,17.4797393929763,235,22.7799227799228,351,32.1729365524986,256
2026,"Liberty",59.8139833226427,2,13.7408917045973,17,19.1037735849057,365,31.302116741501,274
2026,"Lindenwood",47.9508196721311,313,18.6700446209502,308,33.2465277777778,87,38.5792349726776,93
2026,"Lipscomb",54.0570175438597,69,16.0114905991359,142,25.790987535954,327,26.0416666666667,357
2026,"Little Rock",49.4586894586895,270,18.4921500822901,295,31.4744801512287,143,27.7492877492877,344
2026,"Long Beach St.",50.6186726659168,210,17.9859876607759,269,26.2404580152672,315,30.7086614173228,288
2026,"Longwood",49.7046662728884,253,19.1028648267295,326,34.5666991236612,58,41.3467217956291,43
2026,"Louisiana",47.1389645776567,334,16.8339421451455,187,28.4090909090909,252,28.7193460490463,334
2026,"Louisiana Monroe",47.7848101265823,317,16.9262690318244,197,25.1351351351351,339,38.7802071346375,86
2026,"Louisiana Tech",47.4373259052925,331,18.2260398386749,285,36.2745098039216,23,33.1476323119777,234
2026,"Louisville",56.4484126984127,20,16.3954549578639,159,32.8646748681898,95,33.4821428571429,227
2026,"Loyola Chicago",49.8046875,245,19.758293268542,342,30.4659498207885,181,34.765625,190
2026,"Loyola MD",50.4424778761062,223,15.4954824893829,103,27.5893675527039,279,29.8672566371681,313
2026,"Loyola Marymount",51.8466703973139,156,17.5087485224068,238,26.6666666666667,306,31.0576385002798,283
2026,"Maine",49.5757180156658,264,19.100438961911,325,19.7979797979798,364,38.3812010443864,97
2026,"Manhattan",47.8653530377668,316,15.6259137533772,111,28.5714285714286,250,34.0448823207444,210
2026,"Marist",49.3394600804136,276,16.9247187014397,196,29.1139240506329,233,25.6748994830557,362
2026,"Marquette",50.4861821903787,219,16.001675106485,138,29.7071129707113,216,32.7533265097236,244
2026,"Marshall",54.8895899053628,45,16.5665485786654,171,31.8559556786704,131,29.2323869610936,327
2026,"Maryland",48.1353223228556,311,18.5618000418772,303,33.8099243061396,73,36.387852956846,145
2026,"Maryland Eastern Shore",47.7584059775841,320,23.7686484431915,365,32.3770491803279,112,29.4520547945205,321
2026,"Massachusetts",53.0753459764223,104,17.8413090791842,260,33.3038869257951,83,37.0066632496156,133
2026,"McNeese",50.9573304157549,197,14.2978805071429,33,35.0277264325323,49,38.3479212253829,98
2026,"Memphis",48.7029501525941,298,18.8874837855294,316,35.2693602693603,46,34.6897253306205,193
2026,"Mercer",53.1050493325595,103,15.0429132612217,65,32.6129666011788,102,39.1758560650029,76
2026,"Mercyhurst",49.4603345925526,269,14.2886060274103,31,26.4220183486239,311,25.5801403130059,363
2026,"Merrimack",49.1189427312775,288,14.8425547461923,56,24.8424842484248,343,38.1607929515419,103
2026,"Miami FL",55.620253164557,29,16.1705335729777,150,36.9624885635865,17,37.4683544303797,119
2026,"Miami OH",59.1603053435115,6,14.4550241907683,40,25.3246753246753,332,40.223135642983,58
2026,"Michigan",58.2492431886983,9,16.8642062492424,191,35.44921875,40,38.5973763874874,91
2026,"Michigan St.",53.6019210245464,82,17.0884606454609,213,38.4324834749764,5,36.179295624333,150
2026,"Middle Tennessee",51.5680473372781,171,17.1248879178612,214,30.6784660766962,177,32.7218934911243,246
2026,"Milwaukee",49.8684902682798,241,15.2243963947135,75,33.0464716006885,91,32.0883745397159,258
2026,"Minnesota",54.2014302741359,62,16.6244720565428,174,27.191235059761,290,35.9356376638856,158
2026,"Mississippi",50.4493850520341,221,14.0184274489854,22,28.3292978208232,255,33.0179754020814,238
2026,"Mississippi St.",51.4880952380952,176,16.0802282354975,145,29.8274445357436,209,30.6547619047619,290
2026,"Mississippi Valley St.",45.1841359773371,359,21.9141473191916,362,26.3825929283772,312,33.8810198300283,217
2026,"Missouri",55.3483269336259,34,17.9641737217254,268,35.5023923444976,38,42.4574876577071,28
2026,"Missouri St.",51.0749564206856,191,16.7075578959967,178,31.9626168224299,125,43.7536316095293,15
2026,"Monmouth",49.6091714434601,260,16.5977880770325,173,31.2013828867761,159,32.725377800938,245
2026,"Montana",55.8297347316471,26,19.5619667516932,338,20.6858407079646,363,36.7674275138803,138
2026,"Montana St.",53.603071470762,81,14.7201583686004,52,27.0381836945304,296,30.2421736562315,306
2026,"Morehead St.",49.1520467836257,285,18.009437637993,271,35.7699805068226,31,37.719298245614,114
2026,"Morgan St.",45.828025477707,351,17.8311902449834,258,30.7462686567164,175,42.6751592356688,25
2026,"Mount St. Mary's",50.6169212690952,211,22.406570062069,364,32.3017408123791,116,33.3137485311398,231
2026,"Murray St.",53.7532133676093,74,16.1710499291976,151,33.0396475770925,92,39.1259640102828,81
2026,"N.C. State",55.3339980059821,36,13.14279866202,9,28.4588441330998,251,35.1944167497508,174
2026,"NJIT",46.7421314191055,342,17.0738582432565,209,26.2380538662033,316,33.1860850358918,233
2026,"Navy",53.2467532467532,94,16.8275845200898,185,31.6161616161616,139,39.5513577331759,67
2026,"Nebraska",55.4405520169851,31,14.3807795350445,36,26.2616822429907,314,27.1762208067941,350
2026,"Nebraska Omaha",52.1765417170496,139,16.0633526619002,144,25.5406797116375,331,34.4619105199516,201
2026,"Nevada",49.7135416666667,252,14.9228641921753,57,32.0201173512154,123,46.6145833333333,2
2026,"New Hampshire",46.6686674669868,344,16.5356728632243,166,25.719591457753,329,28.5114045618247,337
2026,"New Haven",48.7134909596662,296,17.7646604124943,257,21.5077605321508,359,31.7107093184979,265
2026,"New Mexico",53.6235662148071,79,15.3006918573709,84,30.3650934995548,187,36.3399374348279,146
2026,"New Mexico St.",48.567335243553,303,15.0264670726848,64,32.5301204819277,107,34.8424068767908,186
2026,"New Orleans",49.6193583469277,259,20.461351679482,353,35.5674709562109,37,46.3839042958129,3
2026,"Niagara",50.4911591355599,218,18.9410948279381,318,24.7535596933187,344,26.5880812049771,355
2026,"Nicholls",50.6284153005465,208,17.4246105473774,231,28.1085814360771,266,34.4808743169399,200
2026,"Norfolk St.",49.2966751918159,277,18.7030566839532,310,32.4768756423433,109,43.5421994884911,16
2026,"North Alabama",48.0448717948718,312,17.5418474264086,241,31.1608961303462,160,37.5641025641026,116
2026,"North Carolina",54.5646437994723,56,14.0382758816514,23,31.3921747042766,151,37.4142480211082,121
2026,"North Carolina A&T",50.6722151088348,205,18.5704364824198,304,31.7256162915327,136,42.2535211267606,31
2026,"North Carolina Central",47.4803664921466,329,18.1392588245494,279,29.9792531120332,200,39.2670157068063,73
2026,"North Dakota",49.4464944649446,273,14.0721984448876,26,27.4193548387097,285,37.8492356352135,109
2026,"North Dakota St.",53.3595800524934,85,15.601644245142,109,33.5746606334842,76,30.6561679790026,289
2026,"North Florida",52.9379157427938,110,17.8551861357017,262,25.1923076923077,335,28.7694013303769,333
2026,"North Texas",45.9821428571429,349,16.741091390381,180,33.5083114610674,79,39.5647321428571,66
2026,"Northeastern",52.4245689655172,126,16.3779382251851,157,27.2811059907834,287,29.364224137931,324
2026,"Northern Arizona",51.6804058338618,165,16.0017896738451,139,23.3050847457627,348,31.7691819911224,264
2026,"Northern Colorado",55.7279909706546,28,15.4388766886271,98,27.1966527196653,289,27.4830699774266,347
2026,"Northern Illinois",47.5712435233161,325,21.6983208399684,360,30.3393213572854,189,38.2772020725389,100
2026,"Northern Iowa",54.1666666666667,66,14.5499752512288,44,22.0338983050847,356,25.6989247311828,361
2026,"Northern Kentucky",53.2172995780591,95,16.297232630581,156,32.2350845948353,118,35.8649789029536,161
2026,"Northwestern",51.7366511145671,163,13.0537908141237,7,28.1164695177434,263,33.9035769828927,215
2026,"Northwestern St.",48.6226777706598,300,18.2896152939903,288,25.979381443299,322,40.1665598975016,59
2026,"Notre Dame",52.2790439132852,132,16.9522800459521,200,31.2386156648452,157,34.0744858254586,209
2026,"Oakland",52.7027027027027,114,14.6967935814929,50,31.2900274473925,155,38.102808691044,104
2026,"Ohio",50.9465478841871,199,15.4573484069887,99,28.3834586466165,254,36.9153674832962,135
2026,"Ohio St.",56.5135135135135,18,15.4853811699566,100,30.6920762286861,176,37.7837837837838,111
2026,"Oklahoma",55.0876338851022,38,14.4256417916818,38,33.5616438356164,77,35.9298928919182,159
2026,"Oklahoma St.",52.0673076923077,143,15.9489148969544,133,31.3322368421053,153,39.375,71
2026,"Old Dominion",50.6544502617801,206,15.4915590863952,102,26.0642919200695,320,34.7120418848168,192
2026,"Oral Roberts",49.6517701683111,257,18.5008126971986,296,28.4080076263108,253,34.8229831688915,187
2026,"Oregon",49.4511525795829,272,17.649193029271,248,32.3396567299006,114,34.9615806805708,182
2026,"Oregon St.",50.4574042309891,220,17.7138736139908,254,26.7672007540057,305,43.1103487707261,20
