"Season","TeamName","FG2Pct","RankFG2Pct","FG3Pct","RankFG3Pct","FTPct","RankFTPct","BlockPct","RankBlockPct","OppFG2Pct","RankOppFG2Pct","OppFG3Pct","RankOppFG3Pct","OppFTPct","RankOppFTPct","OppBlockPct","RankOppBlockPct","FG3Rate","RankFG3Rate","OppFG3Rate","RankOppFG3Rate","ARate","RankARate","OppARate","RankOppARate","StlRate","RankStlRate","OppStlRate","RankOppStlRate","DFP","NSTRate","RankNSTRate","OppNSTRate","RankOppNSTRate"
2026,"Charleston Southern",54.6436285097192,69,35.6435643564356,78,64.8214285714286,360,10.9822119102862,91,46.5583913379737,21,31.864406779661,61,71.1656441717791,107,10.0431965442765,241,49.5367847411444,16,31.3329792883696,7,54.9397590361446,116,39.2405063291139,4,0.0647067259429227,356,0.106467804388355,296,NULL,7.89330273913667,263,6.28710741431235,303
2026,"Charlotte",53.7840565085772,92,35.1941747572816,106,71.5582450832073,221,9.92970123022847,142,51.4059753954306,161,33.4615384615385,150,71.7579250720461,145,9.4853683148335,186,45.3994490358127,59,40.667361835245,230,51.640340218712,195,51.063829787234,148,0.0693862210529359,348,0.0994535835092081,237,NULL,8.14131660354448,288,6.66107722108185,262
2026,"Chattanooga",55.8363417569194,45,34.9875930521092,119,77.3662551440329,26,7.61904761904762,285,52.0634920634921,199,34.1789052069426,195,70.9141274238227,88,7.70156438026474,41,49.2364080635309,18,44.2148760330578,324,55.6300268096515,97,53.3422459893048,210,0.0734731363845094,335,0.0831675085463544,60,NULL,6.07173835399765,45,5.81662329710699,336
2026,"Chicago St.",44.0485829959514,359,32.1234119782214,275,74.9532710280374,87,4.8661800486618,359,59.9756690997567,364,35.6470588235294,290,75.1181102362205,316,8.66396761133603,119,30.8510638297872,343,50.8373205741627,363,50.3467406380028,232,72.7386934673367,365,0.123603053435115,20,0.0835419847328244,62,NULL,7.2793893129771,187,7.71908396946565,115
2026,"Cincinnati",50.2230151650312,248,33.9449541284404,177,68.0887372013652,325,12.1317157712305,47,47.9202772963605,42,31.0299869621904,37,71.0571923743501,100,6.77966101694915,15,43.7531359759157,97,39.9271212909943,202,63.6786961583236,10,54.48798988622,242,0.0903648973845474,212,0.0825070802206737,56,NULL,8.73090795985965,335,9.16745335785263,16
2026,"Clemson",53.7190082644628,95,34.1075794621027,169,72.5988700564972,182,9.09090909090909,191,48.9583333333333,64,32.5786163522013,92,74.7145187601958,302,10.2846648301194,262,42.8945988463555,117,42.9497568881686,295,50.2314814814815,236,46.3917525773196,42,0.0954191027706096,171,0.0842720113254449,72,NULL,5.79648755148563,32,7.93672910895724,85
2026,"Cleveland St.",52.0094562647754,169,37.5,22,76.1904761904762,50,7.31244064577398,301,59.5441595441595,362,36.1111111111111,308,75.8982035928144,344,14.4208037825059,364,50.7566938300349,10,44.0191387559809,321,57.8878748370274,59,58.6393088552916,329,0.0775243577095289,318,0.095270897426168,199,NULL,8.31285281463623,307,7.33212298819038,170
2026,"Coastal Carolina",46.0885956644675,347,33.4993773349938,199,73.0897009966777,166,8.08407437348424,254,45.5133387227162,9,32.7510917030568,104,71.1309523809524,104,7.63430725730443,37,43.0793991416309,111,35.7068607068607,64,40.3693931398417,360,37.6903553299492,1,0.0609115974297152,361,0.0793696572569016,36,NULL,7.29093363173863,190,6.18345004210745,315
2026,"Colgate",53.1699070160609,124,35.6357927786499,81,74.6765249537893,98,8.31775700934579,243,52.2429906542056,207,34.7712418300654,237,71.9354838709677,160,6.33981403212172,6,35,273,41.6893732970027,265,51.4018691588785,204,54.6666666666667,248,0.0884607014510143,228,0.08422588063687,71,NULL,6.21107052741164,62,6.44633835041966,286
2026,"Colorado",53.2958199356913,119,35.3115727002967,96,75.6559766763848,62,8.77335499593826,210,51.5840779853777,174,36.8267831149927,341,73.7068965517241,256,8.7620578778135,132,35.140771637122,271,35.8185610010428,72,55.715871254162,95,51.0135135135135,146,0.0897942031870307,219,0.0831591635426688,59,NULL,6.148470070442,53,6.45810525384556,281
2026,"Colorado St.",57.3476702508961,27,39.1304347826087,7,77.0769230769231,32,6.87250996015936,315,54.3824701195219,289,34.2969776609724,204,69.0909090909091,22,8.72162485065711,125,49.0255785627284,19,43.1161473087819,298,63.0188679245283,11,46.7162329615861,47,0.0805996419142415,295,0.104391102479289,279,NULL,8.10851819257731,284,7.23454617182047,180
2026,"Columbia",53.347280334728,116,36.0627177700348,57,70.2517162471396,264,7.80437044745057,271,50.2601456815817,111,35.1851851851852,258,74.7514910536779,305,9.93723849372385,235,37.516339869281,221,35.9760159893404,78,53.5564853556485,145,57.9494799405646,317,0.0845510001418641,258,0.101007235068804,251,NULL,9.41977585473117,352,6.582493970776,272
2026,"Connecticut",57.0588235294118,34,35.1990049751244,105,71.5719063545151,218,15.2340425531915,9,45.7872340425532,12,30.2848575712144,15,71.8918918918919,157,9.66386554621849,209,40.320962888666,164,36.2106406080347,85,64.968814968815,7,48.5135135135135,82,0.103435700787924,113,0.0884065818700202,103,NULL,8.00079565923683,275,7.69137262269176,124
2026,"Coppin St.",45.7706766917293,350,30.6759098786828,326,67.1949286846276,342,10.8583247156153,95,53.8779731127198,271,38.3152173913044,359,74.281805745554,280,12.0300751879699,342,35.1614868982328,269,43.2178508514386,303,51.5060240963855,202,62.5155666251557,357,0.0870202766860179,241,0.129809252515054,363,NULL,9.32703518071131,350,8.84626017139629,23
2026,"Cornell",59.6899224806202,10,38.2566585956416,13,73.9669421487603,137,7.3394495412844,299,55.6574923547401,320,37.5,349,71.7428087986464,141,9.56072351421189,196,51.625,8,38.2630585273757,146,66.5809768637532,4,56.71834625323,297,0.0801576433652851,298,0.091379713436425,137,NULL,6.84011890050432,144,7.05387261614509,203
2026,"Creighton",54.341164453524,82,34.5394736842105,147,75.9615384615385,53,6.22254758418741,337,50.2196193265007,109,35.3582554517134,269,70.5882352941177,74,10.6230847803882,279,48.2284505552618,24,31.9721115537849,11,58.4415584415584,51,50.9309967141292,141,0.0849580037140732,253,0.101767876106697,259,NULL,6.36049225666858,78,5.54271468081119,351
